Read my piece published in the @washingtonpost abt Facebook political ads & how to prevent Russians from buying themhttps://www.washingtonpost.com/opinions/how-to-stop-russian-robots-from-attacking-the-next-election/2017/10/02/f8197782-a78b-11e7-92d1-58c702d2d975_story.html …	
My bill w/ @SenatorLeahy & @SenatorDurbin streamlines voter registration process, allows people to register onlinehttps://www.washingtonpost.com/opinions/its-time-to-automate-voter-registration/2016/10/23/cf249132-97cd-11e6-bb29-bf2701dbe0a3_story.html?utm_term=.2ec807fdc83d …	
. @SenMikeLee & I called for AT&T/TimeWarner merger hearing in our antitrust com:isfor them but bitter for us? Need to shed on deal	
AT&T/Time Warner merger raises significant antitrust concerns that will need to be examined:http://www.wsj.com/articles/at-t-reaches-deal-to-buy-time-warner-for-more-than-80-billion-1477157084 …	
Happy Diwali! Best wishes to everyone who celebrates the festival of lights in MN and across the world.	
I'm sticking w/the Gopher game: In Gettysburg, Lincoln spoke of unity; Trump complained of a ‘totally rigged’ systemhttps://www.washingtonpost.com/news/post-politics/wp/2016/10/22/in-historic-gettysburg-lincoln-spoke-of-unity-trump-complained-of-a-rigged-system/ …	
Deeply honored to speak at the inaugural Running HOME for Jacob 5k. We must remain resolute in our efforts to keep our kids safe.	
Joined members of MN congressional delegation to urge @POTUS to issue a Major Disaster Declaration for communities affected by Sept. floods.	
Apprenticeships help workers bridge the skills gap. I have a bill that would strengthen tuition assistance programs:http://bit.ly/2ef7AWL 	
Something we can all be proud of: Record 120,000+ Minnesotans registered to vote this weekhttp://www.twincities.com/2016/10/19/more-than-120000-minnesotans-registered-to-vote-this-week/ …	
. @FoxNewsSunday Chris Wallace allowed America to see where candidates were on issues. It was the most dignified debate (name calling aside)	
A real debate this time. Most memorable moment: Clinton says she will abide by results of election, Trump not sure! Really? #ImWithHer	#ImWithHer
Voting early was never more important. DO IT! Maybe they will give you a big sign like this to hold up...or at least a sticker.pic.twitter.com/Zol2N4kske	
Last month I rapped a question asking @jseller to bring @HamiltonMusical to MN. Yesterday we got a response:http://www.startribune.com/musical-hamilton-coming-to-minneapolis/397388391/ …	
Great to be @UofMNLawSchool today to hear from Supreme Court Justice Sonia Sotomayor.	
YEH!! Lynx survive frantic final minutes in Los Angeles, force Game 5 in WNBA Finalshttp://www.startribune.com/sports/lynx/397257151.html …	
Thanks Jaime Lee! What I most remember of our Iowa trip were your Halloween fans & the pics you took of drainage ditches! Good speaker too.https://twitter.com/jamieleecurtis/status/787784345729720321 …	
Good to be back in Iowa for events across state for @HillaryClinton. Great crowd at the Johnson County BBQ!pic.twitter.com/eVXp6JkMjp	
A cool look at the murals around Minneapolis thanks to photographer Mark Peterson:http://www.startribune.com/how-many-murals-does-minneapolis-have-ask-photographer-mark-peterson/397101651/#1 …	#1
Honored to receive @newbornfdn Hubert H. Humphrey "Dawn of Life Award" tonight. Maternal & newborn health launched me into public service.	
Wishing @ChrisThile the best of luck as he debuts as the new host of @prairie_home this evening.	
Weighing in at a whopping 1,938 pounds! Record set for Minnesota's largest pumpkin ever:​ ​http://www.startribune.com/record-set-for-minnesota-s-largest-pumpkin-ever/396815431 …	
It's finally "Prince Day"! I hope that everyone in St. Paul has their finest Prince inspired outfits ready to dance on 'til dawn tonight.	
It's a bad deal for all of us. I've worked on a bill that would allow Medicare to directly negotiate w/ drug companies, save taxpayers moneyhttps://twitter.com/Morning_Joe/status/785815478782468096 …	
Congratulations to Minnesota's own @bobdylan on the #NobelPrize for Literature! North Country couldn't be more proudhttp://www.cnn.com/2016/10/13/world/nobel-prize-literature/index.html …	#NobelPrize
Nearly 100K Minnesotans are living w/ Alzheimer's. Discussed my efforts to expand training & support services for caregivers w/ @actonalz.	
Thankful for the hardworking men & women who feed our families & keep the economy moving forward! #NationalFarmersDay	#NationalFarmersDay
. @potus video for @HillaryClinton is really one to watch!https://twitter.com/hillaryclinton/status/786173892893171713 …	
Check this out: Athletes to Trump: That's not how our locker room talks http://www.startribune.com/nation/396580341.html …	
The key ingredient in many a hotdish -- Wild rice is a Minnesota tasting experience worth trying:http://www.inforum.com/news/4126433-wild-rice-minnesota-tasting-experience-worth-trying …	
How about Cuyuna, Cloquet, or Frazee? Watch Californians butcher the pronunciation of Minnesota cities:http://www.startribune.com/watch-californians-butcher-the-pronunciation-of-minnesota-cities/396158121/ …	
High marks for @hillaryclinton tonight under very difficult circumstances. She showed grace under pressure at the #debate!	#debate
I'm so trying not to comment on this noisy nostril issue, so I will go with this instead: Trump's tax plan truly benefits the wealthy	
Trump needs to meet my hard-working proud Muslim-American employees.Hillary Clinton gave a good answer. Vetting, yes. Banning religions, no	
. @HillaryClinton supports my bills for Medicare drug negotiation&more comp to bring down pharma prices. Wish someone would ask about EpiPen!	
Truth: Pres. Obama trusted Hillary so much that he made her Secr of State. Michelle has been there in Hillary's corner for the world to see	
Ah, I should have bet Ted Cruz on this Vikings/Texans game. I would have won big and it would have felt really good.	
My dad, author of "Will the Vikings ever win the Superbowl?" & having been through every @Vikings season cautions agst too much exuberance	
Is this @Vikings game fun or what? Get to watch it with my dad AND see the Vikes win big. Doesn't get much better than this.	
Extra motivation for our @Vikings to win the game. Vikings fan attending her first game just before 97th birthdayhttp://www.espn.com/blog/minnesota-vikings/post/_/id/20588/at-last-vikings-fan-attending-her-first-game-just-before-97th-birthday …	
New @USCPSC reports illustrate the need for Congress to pass my legislation to protect children from furniture tip-overs.	
Wishing all the runners in the @tcmarathon good luck! Check out this great story on the marathon's "charter members"http://www.startribune.com/they-ve-run-every-twin-cities-marathon-and-wouldn-t-have-it-any-other-way/396192861/ …	
Such an honor to be part of the #MedalOfHonor gala tonight. We're proud to host the Medal of Honor recipients in the Twin Cities this week	#MedalOfHonor
Thrilled to be a part @USFWSMNValley 40th Anniversary celebration! Protecting our great outdoors is vital to our economy & our way of life.	
Lots of great projects underway in the Red Lake community thanks to @USDA backing:http://www.bemidjipioneer.com/news/local/4131077-local-leaders-celebrate-usda-backing-new-red-lake-projects …	
Beautiful letter & reminder about love& kindness: A Letter to the Doctors and Nurses Who Cared for My Wife, @nytimeshttp://nyti.ms/2dGZ16M 	
Ruth Marcus column says it all: Donald Trump’s remarkably gross comments about womenhttps://www.washingtonpost.com/blogs/post-partisan/wp/2016/10/07/donald-trumps-remarkably-gross-comments-about-women/ …	
Honored to celebrate @twincitiesrise tonight. Their work transforms lives and strengthens our families, neighborhoods, and economy.	
